"Extraction des données du guide Codelico",,,,,,,,,,,,,,,,,"Les catégories sont les niveaux de titres (2.1, 2.1.1, 2.1.2,  2.2, 2.3…) cf page 3 du guide pdf",,,,"Cette colonne sert pour les pictos !",,,,,,,
"Copiez-coller les entrées dans l'ordre où elles apparaissent dans le guide PDF. Le texte complémentaire sera exploité par la suite.",,,,,,,,,,,,,,,,,"Conseil : copiez-collez  toutes les entrées d'une section puis collez la liste de catégories dans toutes les cases correspondantes",,,,,,,,,,,
"ARSEA - Espérance ","2 rue Saint Léonard  ",67600,SELESTAT,"03 88 92 36 74 ","accueil.esperance@arsea.fr ",,"70 places en logement d'insertion - Logements d'Accompagnement Psychiatrique. Rencontre des candidats, examens des dossiers de candidature en commission d'attribution de logement. Adhésion aux soins et à l'aide à la gestion locative sont indissociables. Paiement d'un loyer après versement de l'APL. Hommes et femmes seuls, couples avec ou sans enfants, en grande difficulté sociale, et présentant des problèmes psychiatriques, des troubles du comportement, ou sortant d'établissement psychiatrique. Alsace centrale et CUS Sud",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement ","303a avenue de Colmar ",67100,STRASBOURG,"03 88 24 70 00 ","info@gala67.com ",http://www.gala-association.org,"Institution médico-sociale financée par la Sécurité Sociale. 30 places en appartements de Coordination Thérapeutique (ACT) pour malades atteints d'une pathologie chronique en particulier pour le VIH, une hépatite, un cancer ou autres, et en situation de dificulté sociale, et leur famille. (Les personnes ne souffrant que d'une pathologie psychiatrique ou que d'une dépendance ne sont pas concernées.) Prise en charge médico-psycho-sociale des résidents dans une démarche d'insertion, en vue d'un retour dans le droit commun. En cas de dégradation de la santé, en cours de prise en charge, possibilité de mise en place d'une hospitalisation à domicile (HAD), de soins palliatifs et d'accompagnement de fin de vie. Candidature proposée par l'intéressé lui-même ou par un travailleur social membre ou non de GALA. Un dossier médical et un dossier social doivent obligatoirement être remplis (téléchargeables sur le site internet de l'association). Personnes atteintes du VIH (personnes séropositives ou malades), d'une hépatite ou d'une pathologie chronique, isolées ou avec famille, en grande difficulté sociale nécessitant et demandant un accompagnement médico-pycho-social. (Lors de l'admission, la capacité de vie autonome en logement est exigée.) Territoires de santé 1 et 2 : Haguenau/Bischwiller, et CUS. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
"L'Escale Saint Vincent ","7 rue Martin Bucer ",67000,STRASBOURG,"03 88 21 70 71","escale@solidarite.fvdp.org ",http://www.fondation-vincent-de-paul.org,"Adresse mél : escale@solidarite.fvdp.org Tél. site 2 : 03 88 25 39 96 20 lits d’Accueil Médicalisé dont 15 accessibles aux personnes à mobilité réduite. 5 lits sur le 1er site, et 15 lits sur un 2nd site à proximité (sur le site Clinique Ste Barbe). Admission sur dossier médico-social présenté par un TS et un médecin. Équipe pluridisciplinaire. LAM : n'est pas un dispositif substitutif des orientation de droit commun faute de place dans les structures. Personnes sans domicile fixe en situation de grande précarité dont l'état de santé (pathologies lourdes et/ou chroniques et/ou évolutive )  nécessite une prise en charge globale à la fois sanitaire et sociale, par une équipe pluridisciplinaire, avec un projet de soins, sur un contrat non limité dans la durée, mais ponctué régulièrement avec la personne et son référent dans l’optique d’une orientation adaptée et en fonction des droits de la personne. Bas-Rhin et Haut-Rhin. Ouverture 24h/24h toute l'année.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
"L'Escale Saint Vincent ",IDEM,67000,STRASBOURG,IDEM,IDEM,IDEM,"10 lits halte soins santé (LHSS) dont 3 accessibles aux personnes à mobilité réduite. Admission sur dossier médico-social présenté par un TS et un médecin. Équipe pluridisciplinaire. LHSS inadapté aux soins de dépendance, SSR ou palliatifs. Personnes sans domicile fixe en situation de grande précarité dont l'état de santé (pathologies bénignes ou phase aigue)  nécessite une prise en charge globale à la fois sanitaire et sociale, sur un contrat de 2 mois maximum et sur la base d’un projet de soins. Bas-Rhin. Ouverture 24h/24h toute l'année. Une autonomie de la personne dans les gestes de la vie quotidienne est requise à l’admission.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
"Le Toit Haguenovien","3 rue St Nicolas ",67500,HAGUENAU,"03 88 73 28 88","toithaguenovien@evc.net ",http://toit-haguenovien.fr/,"Accompagnement social lié au logement. Suivi FSL",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Aide et Intervention à Domicile du Bas-Rhin ","46 rue Jean Jaurès",67300,"SCHILTIGHEIM ","03 88 33 01 46",aideadomicile67@orange.fr,http://www.aid67.fr,"Aide aux démarches administratives. Les familles (parents avec enfants de -16 ans). Tout le département. 8h-12h et13h-18h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Bureau d'Accès au Logement - BAL","29 rue Saint Charles  ",67300,STRASBOURG,"03 88 81 45 77","bal@solidarite.fvdp.org ",,"Accompagner des personnes en situation de précarité dans leur projet de relogement en parc privé. Conseille, informe, accompagne et met en relation les locataires et propriétaires pour finaliser les projets de location. Pas d'accès direct : candidatures présentées par un Travailleur Social. Permanence hebdomadaire au CCAS de Strasbourg (Mercredi 13H30/16H30) ou prendre RDV au service. Personnes ou familles à revenus modestes (public PDALPD) dont les ressources sont suffisantes pour envisager une recherche en parc privé (travailleurs pauvres, bénéficiaires de l’AAH/invalidité, salariés en insertion avec complémt RSA activité, demandeurs d’emploi, retraités",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"ARSEA - Espérance","2 rue Saint Léonard   ",67600,SÉLESTAT,"03 88 92 36 74",accueil.esperance@arsea.fr,,"Suivi social, et accompagnement social, FSL. Secteur géographique de l'Alsace Centrale (territoire de l’UTAMS Sélestat-Erstein) et dans les résidences sociales secteur CUS. Locataires. Du lundi au vendredi de 8h à 12h et de 14h à 17h30, toute l'année",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Antenne  Antenne Meinau","3 rue du Général Offenstein",67100,STRASBOURG,"03 88 79 42 17",antenne.meinau.chrs@wanadoo.fr,,"Accompagnement social lié au logement, dans le cadre d'une mesure de délégation FSL. Tél. et Fax 03 88 79 38 49. Sur rendez-vous, du lundi au vendredi 8h30-12h et 13h-18h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Entraide Le Relais  CHRS - FSL","20 rue de la Montagne Verte",67200,STRASBOURG,,chrs@entraide-relais.fr,http://www.entraide-relais.fr,"Suivi social FSL : Tél. : 03 88 10 59 14. Courriel : fsl@entraide-relais.fr Du mardi au vendredi sur rendez-vous",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement ","303a avenue de Colmar ",67100,STRASBOURG,"03 88 24 70 00","info@gala67.com ",http://www.gala-association.org,"Dispositif pour aider les familles à accéder à un logement social. Le travailleur social qui établit une demande DRP dans le cadre d'un ACD doit cocher la case AVL. La candidature est orientée par une commission dirigée par l'Etat, avec la participation du SIAO, de GALA et des réservataires. Ménages bénéficiaires d'un Accord Collectif Départemental (ACD) ou ayant été orientés par la commission de médiation DALO. Département du Bas-Rhin. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Home protestant  Résidence sociale Foulons II","15a rue des Foulons   ",67200,STRASBOURG,"03 88 56 40 70","secretariat@homeprotestant.fr ",,"Accompagnement social des femmes seules ou avec enfants, des familles autonomes accédant à un logement locatif social ou privé",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"Horizon Amitié  ASLL - Intermédiation locative","34 rue Thomann    ",67000,STRASBOURG,"03 88 76 41 76","i.locative@horizonamitie.fr ",,"ASLL Accompagnement social lié au logement - Intermédiation locative - Logements en bail glissant Personnes en séjour régulier dont les ressources permettent d'accéder à un logement du parc privé",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"La Cité Relais","5 rue Eugène Delacroix",67000,STRASBOURG,"03 88 26 98 40",info@la-cite-relais.fr,http://www.la-cite-relais.fr,"Accompagnement FSL. Suivi de 6 mois maximum, renouvelable en fonction des besoins et des demandes de la famille.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement// Accompagnement social lié au logement",,,,,,,,,,,
"CPAM Accueil de BISCHWILLER"," 48 Rue Georges Clémenceau",67240,BISCHWILLER,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de CRONENBOURG"," 27 Rue Herschel",67000,STRASBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de ERSTEIN"," 23 Rue des Sheds",67150,ERSTEIN,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Accueil de la MEINAU"," 49 Rue de la Canardière",67000,STRASBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Accueil de MUTZIG"," 4 Rue de l'Eglise",67190,MUTZIG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de NEUHOF"," 16 Rue de l'Indre",67000,STRASBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de NIEDERBRONN-LES-BAINS"," 5 Place du Bureau Central",67110," NIEDERBRONN-LES-BAINS",,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de SARRE-UNION"," 14 Rue Vincent d'Indy",67260," SARRE-UNION",,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Accueil de SAVERNE"," 16 Rue du Zornhoff",67700,SAVERNE,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Accueil de SCHILTIGHEIM - Galerie Centre Commercial Auchan"," 89 Route de Bischwiller",67300,SCHILTIGHEIM,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Accueil de SCHIRMECK"," 125 Avenue de la Gare",67130,SCHIRMECK,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Agence de HAGUENAU"," 17 Rue du Maréchal Joffre",67500,HAGUENAU,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM Agence de ILLKIRCH-GRAFFENSTADEN"," 2 Rue du Vieux Moulin",67400,ILLKIRCH-GRAFFENSTADEN,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Agence de SELESTAT"," 2 Avenue Schweisguth",67605,SELESTAT,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Agence de STRASBOURG"," 16 Rue de Lausanne",67000,STRASBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"CPAM  Agence de WISSEMBOURG"," 15 Route de la Pépinière",67160,WISSEMBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"MSAP de Bischwiller"," 48 Rue Georges Clémenceau",67240," BISCHWILLER",,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"MSAP de DAMBACH-LA-VILLE"," 2 Rue du Bernstein",67650," DAMBACH-LA-VILLE",,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de DIEMERINGEN"," 85 Rue Grand Rue",67430,DIEMERINGEN,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de DURRENBACH"," 1 Rue d'Obermatt",67360,DURRENBACH,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de MARCKOLSHEIM"," 5 Rue Hôtel de Ville",67390," MARCKOLSHEIM",,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de NEUHOF"," 3 Rue de Hautefort",67000,STRASBOURG,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de SCHIRMECK"," 114 Rue Grand'Rue",67130,SCHIRMECK,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de VILLE"," 2 Rue du Haut-Koenigsbourg",67220,VILLE,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
" MSAP de WASSELONNE"," 31 Rue des Pins",67310,WASSELONNE,,,,,,,,,,,,,,"Santé, La Caisse primaire d'assurance maladie du Bas-Rhin",,"service public",FR,,,,,,,,
"Maison de l'Autonomie du Bas-Rhin Maison départementale des personnes handicapées","6a rue du Verdon ",67100,STRASBOURG,,,,"La  MDPH  est  un  guichet  unique  qui  facilite  les  démarches  des  personnes  en  situation  de  handicap.  Elle  est  pilotée  par  le  Conseil départemental, en lien avec l’État, les organismes sociaux et les associations.  La MDPH est intégrée dans la Maison de l'Autonomie du Bas-Rhin. Missions : Informer et accompagner les personnes handicapées et leur famille - Évaluer les besoins de la personne handicapée ",,,,,,,,,,"Santé, La Maison départementale des personnes handicapées - MDPH ",,"service public",FR,,,,,,,,
